//------------------------------------------------------------------------------
//--  Generated by TunerStudio 
//--  Date: 2-15-2014
//--  Time: 16:47
//--  This file merely records what was sent to your Controller,        
//--  and may be deleted at any time.                                                    
//--  Selected type: Coolant Temperature Sensor 
//------------------------------------------------------------------------------

//-- generated using refTable Generator:thermGenerator
//-- Table Identifier:000//--    Generated by ThermTableGenerator using user input values. 
//--    Bias Resistor value: 50000.0 Ohms
//--    Temperature1: -40.0(F), 	Resistance 1: 2022088.0 Ohms 
//--    Temperature2: 69.8(F), 	Resistance 2: 68273.0 Ohms 
//--    Temperature3: 210.2(F), 	Resistance 3: 3715.0 Ohms 
//-- 

//----------------------------------------------------------//
ADC 	Value 	MSVal 	volts
754	42.78	428 	3.682
755	42.60	426 	3.687
756	42.42	424 	3.691
757	42.24	422 	3.696
758	42.05	421 	3.701
759	41.87	419 	3.706
760	41.69	417 	3.711
761	41.51	415 	3.716
762	41.32	413 	3.721
763	41.14	411 	3.726
764	40.95	410 	3.730
765	40.77	408 	3.735
766	40.58	406 	3.740
767	40.40	404 	3.745
768	40.21	402 	3.750
769	40.02	400 	3.755
770	39.84	398 	3.760
771	39.65	397 	3.765
772	39.46	395 	3.770
773	39.28	393 	3.774
774	39.09	391 	3.779
775	38.90	389 	3.784
776	38.71	387 	3.789
777	38.52	385 	3.794
778	38.33	383 	3.799
779	38.14	381 	3.804
780	37.95	379 	3.809
781	37.76	378 	3.813
782	37.57	376 	3.818
783	37.37	374 	3.823
784	37.18	372 	3.828
785	36.99	370 	3.833
786	36.80	368 	3.838
787	36.60	366 	3.843
788	36.41	364 	3.848
789	36.21	362 	3.853
790	36.02	360 	3.857
791	35.82	358 	3.862
792	35.63	356 	3.867
793	35.43	354 	3.872
794	35.23	352 	3.877
795	35.04	350 	3.882
796	34.84	348 	3.887
797	34.64	346 	3.892
798	34.44	344 	3.896
799	34.24	342 	3.901
800	34.04	340 	3.906
801	33.84	338 	3.911
802	33.64	336 	3.916
803	33.44	334 	3.921
804	33.24	332 	3.926
805	33.04	330 	3.931
806	32.83	328 	3.936
807	32.63	326 	3.940
808	32.42	324 	3.945
809	32.22	322 	3.950
810	32.01	320 	3.955
811	31.81	318 	3.960
812	31.60	316 	3.965
813	31.40	314 	3.970
814	31.19	312 	3.975
815	30.98	310 	3.979
816	30.77	308 	3.984
817	30.56	306 	3.989
818	30.35	304 	3.994
819	30.14	301 	3.999
820	29.93	299 	4.004
821	29.72	297 	4.009
822	29.51	295 	4.014
823	29.29	293 	4.019
824	29.08	291 	4.023
825	28.86	289 	4.028
826	28.65	286 	4.033
827	28.43	284 	4.038
828	28.22	282 	4.043
829	28.00	280 	4.048
830	27.78	278 	4.053
831	27.56	276 	4.058
832	27.34	273 	4.063
833	27.12	271 	4.067
834	26.90	269 	4.072
835	26.68	267 	4.077
836	26.46	265 	4.082
837	26.24	262 	4.087
838	26.01	260 	4.092
839	25.79	258 	4.097
840	25.56	256 	4.102
841	25.34	253 	4.106
842	25.11	251 	4.111
843	24.88	249 	4.116
844	24.65	247 	4.121
845	24.42	244 	4.126
846	24.19	242 	4.131
847	23.96	240 	4.136
848	23.73	237 	4.141
849	23.50	235 	4.146
850	23.27	233 	4.150
851	23.03	230 	4.155
852	22.80	228 	4.160
853	22.56	226 	4.165
854	22.32	223 	4.170
855	22.08	221 	4.175
856	21.84	218 	4.180
857	21.60	216 	4.185
858	21.36	214 	4.189
859	21.12	211 	4.194
860	20.88	209 	4.199
861	20.63	206 	4.204
862	20.39	204 	4.209
863	20.14	201 	4.214
864	19.90	199 	4.219
865	19.65	196 	4.224
866	19.40	194 	4.229
867	19.15	191 	4.233
868	18.90	189 	4.238
869	18.64	186 	4.243
870	18.39	184 	4.248
871	18.14	181 	4.253
872	17.88	179 	4.258
873	17.62	176 	4.263
874	17.36	174 	4.268
875	17.10	171 	4.272
876	16.84	168 	4.277
