#Firmware: MS3 pre-1.3 RC2       20140224 12:07GMT (c) JSM/KC ********
PriLevel,SecLevel,Trigger,Sync,ToothTime,Time
Flag,Flag,Flag,Flag,ms,ms
0.0,0.0,0.0,1.0,12.34,29060.553
0.0,0.0,1.0,1.0,8.116,29068.668
0.0,0.0,1.0,1.0,7.224,29075.893
0.0,0.0,0.0,1.0,4.116,29080.008
0.0,0.0,0.0,1.0,12.392,29092.4
MARK 005
0.0,0.0,0.0,1.0,190.553,29282.953
0.0,0.0,0.0,1.0,12.278,29295.23
0.0,0.0,1.0,1.0,8.049,29303.28
0.0,0.0,1.0,1.0,7.155,29310.434
0.0,0.0,0.0,1.0,4.109,29314.543
0.0,0.0,0.0,1.0,12.29,29326.832
0.0,0.0,0.0,1.0,19.256,29346.088
0.0,0.0,0.0,1.0,12.211,29358.299
0.0,0.0,1.0,1.0,15.281,29373.58
0.0,0.0,0.0,1.0,3.896,29377.477
0.0,0.0,0.0,1.0,12.197,29389.674
0.0,0.0,0.0,1.0,19.21,29408.885
0.0,0.0,0.0,1.0,12.214,29421.1
0.0,0.0,1.0,1.0,8.029,29429.129
0.0,0.0,1.0,1.0,7.098,29436.227
0.0,0.0,0.0,1.0,4.045,29440.271
0.0,0.0,0.0,1.0,12.19,29452.46
0.0,0.0,0.0,1.0,19.124,29471.584
0.0,0.0,0.0,1.0,12.129,29483.713
0.0,0.0,1.0,1.0,15.21,29498.924
0.0,0.0,0.0,1.0,3.882,29502.807
0.0,0.0,0.0,1.0,12.156,29514.963
0.0,0.0,0.0,1.0,19.104,29534.066
0.0,0.0,0.0,1.0,12.137,29546.203
0.0,0.0,1.0,1.0,7.97,29554.174
0.0,0.0,1.0,1.0,7.088,29561.262
0.0,0.0,0.0,1.0,4.043,29565.305
0.0,0.0,0.0,1.0,12.162,29577.467
0.0,0.0,0.0,1.0,19.045,29596.512
0.0,0.0,0.0,1.0,12.077,29608.588
0.0,0.0,1.0,1.0,15.125,29623.713
0.0,0.0,0.0,1.0,3.888,29627.602
0.0,0.0,0.0,1.0,12.101,29639.703
0.0,0.0,0.0,1.0,19.037,29658.74
0.0,0.0,0.0,1.0,12.104,29670.844
0.0,0.0,1.0,1.0,7.949,29678.793
0.0,0.0,1.0,1.0,7.081,29685.873
0.0,0.0,0.0,1.0,4.057,29689.93
0.0,0.0,0.0,1.0,12.162,29702.092
0.0,0.0,0.0,1.0,19.081,29721.172
0.0,0.0,0.0,1.0,12.105,29733.277
0.0,0.0,1.0,1.0,15.138,29748.416
0.0,0.0,0.0,1.0,3.852,29752.268
0.0,0.0,0.0,1.0,12.069,29764.336
0.0,0.0,0.0,1.0,19.06,29783.396
0.0,0.0,0.0,1.0,12.17,29795.566
0.0,0.0,1.0,1.0,7.992,29803.559
0.0,0.0,1.0,1.0,7.124,29810.682
0.0,0.0,0.0,1.0,4.05,29814.732
